"0.01"	"0.011"	"0.012"	"0.013"	"0.014"	"0.015"	"0.016"	"0.017"	"0.018"	"0.019"	"0.02"
0.00245022804983912	0.00282524192115669	0.00324341978597457	0.0037046093103428	0.00420866547873421	0.00475545024454459	0.00534483219737134	0.00597668624625957	0.00665089331814371	0.00736734007075026	0.00812591861926298
0.00333752103717976	0.00365207810678281	0.00401300910391507	0.00442000244820949	0.00487276163227812	0.00537100449550488	0.00591446253296067	0.00650288023773441	0.00713601447505515	0.00781363388666076	0.00853551832394414
0.00208841092653476	0.00249418897426262	0.00294143586355505	0.00343008367593054	0.00396006772018512	0.00453132638045649	0.00514380097149314	0.00579743560078365	0.00649217703721699	0.0072279745859617	0.00800477996926586
0.0021496671630132	0.0025696671630132	0.00302966716301319	0.0035296671630132	0.0040696671630132	0.00464966716301321	0.00526966716301321	0.00592966716301318	0.0066296671630132	0.00736966716301321	0.00814966716301322
0.00202072610023526	0.00244072610023526	0.00266182253375414	0.00266182253375414	0.00266182253375414	0.00266182253375414	0.00266182253375414	0.00266182253375414	0.00266182253375414	0.00266182253375414	0.00266182253375414
0.00201378559346923	0.00243230968274529	0.00289096633526941	0.00338974801867998	0.00392864754917503	0.00450765807687098	0.00512677307174906	0.00578598631016631	0.00648529186190926	0.00722468407776857	0.00800415757761466
0.00200805788275601	0.00242701060822724	0.00288607401678947	0.00338524156192086	0.00392450700468676	0.00450386440073547	0.00512330808781762	0.00578283267380859	0.00648243302521438	0.00722210425614163	0.00800184171771368
0.00206705913501423	0.00248705913501423	0.00294705913501423	0.00344705913501423	0.00398705913501423	0.00456705913501424	0.00518705913501422	0.00584705913501423	0.00654705913501424	0.00728705913501422	0.00806705913501424
0.00201400801030313	0.00242960309019018	0.00288609733061201	0.00338345132490639	0.00392162752059375	0.0045005901332195	0.00512030506423485	0.00578073982272521	0.00648186345080286	0.00722364645249014	0.0080060607259278
0.00207446691376621	0.00248169089177366	0.00293030136881884	0.00342023454018331	0.00395142962986428	0.00452382874817812	0.00513737675610896	0.00579202113607894	0.0064877118688333	0.00722440131614758	0.0080020441090784
0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898	0.00106838843352898
0.00222591413678163	0.0026324556693084	0.0030796847750021	0.00356757054702381	0.00399702615560404	0.00456360099229426	0.00517166339429563	0.00582114381631615	0.00651197603499445	0.00724409699201665	0.00801744664468706
0.0022299421571578	0.00262239312781112	0.0030570574633841	0.00353383011893726	0.00405261107303423	0.00461330508925254	0.00521582148908624	0.00586007393569139	0.00654598022795246	0.00727346210437257	0.00804244505631483
0.00208636587836617	0.00250008598663363	0.00295417265280725	0.00339663785404578	0.00393168852170797	0.00450771529849854	0.00512467451375027	0.00578252456501576	0.00648122582146383	0.00722074053182203	0.0080010327366486
0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199	0.00197021176427199
0.00203120949351052	0.00245120949351053	0.00291120949351052	0.00341120949351053	0.00395120949351054	0.00453120949351052	0.00515120949351053	0.00581120949351053	0.00651120949351052	0.00725120949351053	0.00803120949351053
0.00208187033065209	0.00248839394549013	0.00293634399440731	0.00342565467731966	0.00395626331915572	0.00452811022283458	0.00514113852921198	0.00579529408366086	0.00649052530896817	0.00722678308424643	0.00800402062957152
0.00200237687306864	0.00242337602806435	0.00288494184656558	0.00338517262077243	0.00392439688600127	0.00428900125908664	0.00428900125908664	0.00428900125908664	0.00428900125908664	0.00428900125908664	0.00428900125908664
0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177	0.000125492604450177
0.00206469350097763	0.00247965537243599	0.00293492769007942	0.00338820322590821	0.00392493586884703	0.0045025432306869	0.00512098675332142	0.00578022970070274	0.00648023707400432	0.00722097553076462	0.00800241330782265
0.00217365560799077	0.00257105226262641	0.00301038847278365	0.00349157283516006	0.00401451830921504	0.00457914201056426	0.00518536501422207	0.00583311216721778	0.00652231191013539	0.00725289610714755	0.00802479988413611
0.00230340892485968	0.00268976913204962	0.00311867699825201	0.00359001083782718	0.00410365479551903	0.00465949856897689	0.00525743714455935	0.00589737054577923	0.00657920359378028	0.00730284567926491	0.00806821054532146
